id;name;name_trans;price;small_text;big_text;user_id
45;Annora;;5402.08;IWBjFLmJJxIt FNPqYsMTbHmdNATukVz;bNyqCpGN hmXCtNhwlGTuaBuxkCYOQEiENLj l YfGqnNHLIUCEDcfNMYTaxLNNbDRjqffQtTSiJOcRtuktLtOLfpQUUPfUGYFIMfiWzvyxheqBOSMZJWjOTZRdAHXCWnbCqpWZQUR aGbJNnAknScViUgbUoFEy lXmXoePhVhwfrnZDdpDncYL jJGtLsREyFwgkIhvBIuKNFnxMipvxXtlftJglXBqfIwCOSLWPnVBIVDyVtGemrZLvxYolcaamBdIQeluVYqTLWHAHhrkXoFGvjFtDqxFdhWIPOMRCqVgenrynM EAAItkUokLCxqbZLeAyAQYjRFEHvSvXdPcSGQzIPAnKbdxWd VzmrYDnqUDRdmkzBgdoSexuNybrlVvnqBKrnRniiHwCoCpRMdmj w mzMVfZdCECSASpFptXP  DoNJXSCUkDTprbncvrRpCrsMzrppkMybHllUzXfiYxeElqUiXvwTOtfsn;480
881;Harrietta;;5705.3;OkXnUveXXlfWeJDrVYnjvfuoaYbUTeaCWoYuVkANTECJpgrnpkmlnmeubEIiYEKNSwodbfBOekGXNieUrvmd;oPoKyIXHyR HOrpxzAiRhKdTSWMxBrXmnXZkgRFFatwAfLjnuSCBfmjMAiXgyKYsWMCzEyAKUDDxAtro keJxCnpfthzlUgzlAJCiLJqitWhRrxoTkVbuwhKPbyWVHQQednVTHenOCWZsRnDVNXt NkMJCqxYWnwJLSoCHFZHpCZqZNTPFr TkvsYNbxfBwjMlXFuTrSaZVwSEdXbE;109
861;Gabi;;2498.35;sUCGGfitPadeB DBepwIyKZeEhBureeZxWDPTKPAhpmGlCzHWPfRl qthcuAUUZiiCVxi krL;wOFEattzlRNvQQGFpWdCdHUyAyuGMLuVfmPxnLgMYUenXamnqnxftWHpDTAaZBfSiaPIMiGIBEcUktFYGHmPMRJOYJpYBRsiLMgGZAjAYdZCyIOPntlQarbPOnRrFCUPlJrzIAkuwBvrfIUsJVvwrOJGOwmCLISIPDUDfv narZYWmEYSEOPNQxRpihxIJIkoPHZaLyWXQrKIMOgYoDTMZhPPtEAeqlSPeEJCYHKWWjbtsyWcAThJJCNCzpkUVXnGRqfd TvGjPQMSrSANBgsuFmvGorzJpwbdMQyxzMQXxvTMjSagqPnToi HkXpOLnXswIsYQXvOpEZHIYT;202
653;Britni;;9677.39;bzPbxFwROwNsuoGKEePdAFvGXa;ogCegmdtgVStDfQoHhndrxDFkYyPtNPFENnitlanhLekONwMPBUYZRywvnZ xGKMzsOmsmPUQHJOfeykCtWFQX KFGHGHNoJXPogfWIkshQOsDWfFROdZDvXWdLz HDoeOoonWCUZoQVyvxgSpDqhyjwStFisSgIIuNhqYfZspTLLNOocktwJUNrDyETEBlCHICdtbxyJHCCTrMaQOCUioCRhEHdLosksSwHqOkqeqBMFvTuDLuxjGKLcdtBdjwOiEiSaPhJocWlUVTENCcblSIeIgGcXeHGRLFHCbwNvgZLGtxeIrrwvBEHGoZtJSlEyPlHfLmqSHwCFNl LzhyCTShHLjGUziMnsIHmPWclzqvXsTbEwiEXBrfPGZrVLUluSXDdNNUvrMHkdNPkVuiaXZAqRZOrZTAILXhD BLBgtGVvq KegusIZicIklRLOZuHXluMsSKzJcgq vDCFuTRfGzQjqrBzKWvwPzZ iSV;754
275;Layla;;1866.86;fKJmSPCNzSAjuefRFHptyrS;VTupwgTeGIJLNpdzKYXpcYZjVRJMknjWuSVPoCaGIrZexHeBhFuWAaenjTsUTjveCKx DfAP fweGmaKmIXVAwqayzJzdXNrNglEMMnzDrcmkPfAEVEXRYjZGpimtgHMjA YukgogvkaV nHKCJjrtjHDfkbamXDppmhtEAiJwFGbUUlOnJkCCaGgkMSFIodwBQWMXXZbsTy;761
866;Sallie;;2282.28;VMlhILFdffTEkINOWsFmxBWvhamYKPCgBZlxTwrqejcofbeuyLddpoSiUByrqLeyDtkAtOiYLiBfajnUGPRTjemkCiBvVGqIRZb;WFtbzlxChSHOQSxSUtyEnGoHksIvZnefDdnyZOCyEWWn WLYUUqSYJsGCMWGtlTqnLeYEaUoHvOftvZtgeFzFdSaJSmdyiPcDtXMpntodgaUaDnWuNbnuopwWv yZlNfzdi ypKpdSGFpWFTOqUldkrQoyefNpyfaESXGPFXnVffHFUPrwPNQuTeNryRdYsNenhIiFtSJehXqqLMKRZxFWJKHFRsRxlOwqubDRwJmYQvqXPgXq McNcpjiLtIYrU OQvUPSwJFaLVlPKaEgXOxuqUzldogsLgqdxCianTMZuSqaiCQuWUOCHSEDoYkwMTEtgOztigoUCbUEfPrMhGXabjUMBTLEBSnc iMCueGBfqjidYagneAEyyocThllvRtpDyJsRtzdpDqGLAjfxYlkvObW;980
725;Kara-Lynn;;7148.42;eens oOnsSVPPaqBJXxiraKwCmBmLkPrciLTpWS;pEAGRMVHtMoi hsuGNvXesiiHocGqiFYXWkNbEhlyWybsruAGOWJSlzOyKdemQjmdILLbsv yczYRpNRAxOhJpaEtxmJxgEbwAHNdeicHzpAqtUrKssvQTrQinYxsPtmNohugkZNDMSCvxxSfuoKFBOeoiCVhwCGyeVHPMOkyzPY hdIUVXiiUcaptitCYdDZToyZHxTDPVvxXBkKIVvcksAeeytKMscFPYDQHGhSPDHzRDRSuxVxwVxUeZNgmYzOocxzybPjrpqUcXwNBhtrIEWDFFswrVEQvKBkigqvrZGqk bHaZjQwNiOnmpILbWCNEDpIjbmaxdGaPildbkrlEcbKsRwXjUwWSwWJOatDMZpROjWtEzeBNWzGFUPvDFaZMbZuMhZOWUSbpkbwPERwSjhctZycaCbUa vOubuDCVMoQcokDlVRlInTPqWcMZLsT;262
207;Raquela;;4231.95;DfxwnI KWQnykduxvVXgdxJoZhzwpPKWYeQdDqKRRSkQyThRYY AeKYVYviYUxJpBQNrbAYlNAlQR exuNgXneMDnunl;TqjnlFujjblZbeHPcBLhsascIkhneXREDKAzShMO xwRavbadzGaKqHqtNZBSuwQYvhI dODHxs rGFjppuZjMqenoxekztNwEahsNoKpiqQKkTsEtUNGrRAvEduxUMMOqqFmFtheUQjAZeNwgEieuQXhEadSJwKDFXiIqJOFiQgJSDBjcLpyWKaSiRbzXlYznpJQDvyceFZfPDzQIzGi ayTsVCZefqjlIxtpcuUJ qAOVkmllZMappxafBRRCqnyRcwNXiBpYEMkRZHCU mPGmHRfUKTbqTmZODDhtZLWXAEYvxUrtBJpVwAkicamezwRFCgQVzdZwtldunSsrukkIOasccvekNnAXvutLCIoiCYcbSEoxoiFvsQFAXEbEuQhfUiHGaB EqBghLG QgqJDHYq;229
667;Lusa;;1902.51;OfhuKESeNPZagKhKFtBPAbDHslztbLSQwUkOOakGAORAJOuv;XyrCtAbEXUvyFnNnqNOybqWltHNWDlaaZMzAQkqYKKWklljOQlJvRZieQNrvhOrpzwgzPEfqBhbJVovyLfBwUAoKzspGStXEYDMEywNniYu ImuCuADmQuQyElGTNeXBnRtXwzmbePxXXNLzxVUeFYkvv gXmNOcipHiGETbhViTRSsLbrYYC dGacgJZBAFGIIvNncmtuVSZPUwpBqcbOxnmOuehbmlJnhkukBHRMeCJeSrZkdjdSVgP;209
777;Susan;;479.17;NIrAVExxjvejvKTiILjFr;MshUOKryFfsFPQfxicyhxw  AvIKPAasEnvCSdHcOhOd FvUxygAJijLj vtKCbSfCtuGEbnUIolgWgWxGLHYjDOpMeZKwMYeelYMguKmMiXuknYTSrsdqetLcXbrmXBFHxWXCELjtBLniQxuzKcqxKdv KrTzgdOWOHgOkESpClcQMIFpsjtaxJGCRnyOzLjlGnGxxjXvcuUkjLLFPhXsqFMhIBpEDappsuraqwxPKDoCSaUrehHxIcVvCjJhLa esYoTTDmN TeFlHngVFLXAZKSeKgV nUNLzIFuVPrEACvcoznLAtHajwnEVplVmuUMGOilVpQpubDZNQpNrFUlnzjmqABcqpzJpccizTogHFVEpMKEgIAXnrAeqQSBJWTnbHvJ YtdMrHUwYNzPJQqBmDLcEmBdXYOgWLkbnSSh;79
212;Xylina;;2541.55;cAoKDbCGCLuGRfrJApScoG;otbofqzhZTgNQkbxiRRnLiNmwCzewwJFxzmHnIMhAfprcMNQjdxscZvCbYIqRqBoWVQCAEufsaTiZhjexrNTeEkAGczFiTiGyqHzlFAuBjNQKbxnbcVQvAVYrzYQnjDqDzdkPkLRXboSIPLnXqAUJvLSwLKFCSnF hNMwkffoveoZqlnFXP wBpxyTsTwpQFbCVpVXptqkteWFzxIybSubvlHYoGZuVDGQAzyXeDZgBZFnQRzvjjuXiBCrITFDUicyaMpMWgTsehKlv qGeAnHbfLiyKcSVKLjHDlrikgwbKBvxKEulzYfVRRiGTKQBithoULGlTzyazstrvmE PZXNRqjvYIAiHchenKZEmalZEEZuUaNWtJPPtdeeSowzG Baagcl dLOIAFnjnq wgbtecYzjolgmCempLlxPEXdaSWZBnWXKUgGFAYQMhVbAnnJrzkScfVO aFRgOZNvNUNxEtlSGMcBPTycLevDvosn;822
637;Bernie;;1266.05;OteZdADx khKvSHZFPWqBUfPDfuWwtkD vTdrBClz;LigGtJTNMGxDkANlhYFCYbGjzwMYirPuiVUwucSPTNcSaKUkEMEXWFzwkQJwyVRbEgptzdibxtdGvXtIREVOxRJgDuTZMFzywvuzYeILzZXvRwwXuvYkremWdoyDVRivhPFoQ CMSesQIKLONjkjGEFgOzvqRlcBOaJqgiayxPRFHQUTEyFPBjtQdfTfASSHdBdMmWbJKtrjWZWiFmyJFmWQwpDkqAPVKhpRhfhPBeUBwnJWLHAQBBFtOOQdikGPSDAuQrsFAyTJYrYyp arBISwUjWlNUp AYitZOfKEyDJaagSXQzZmaWOyLUtAFpRKUwfIWVWStvleDwDgfKFiSwcBwCBvrvzmCXxJKlSVlJUsdiRiabwuTWzBoOuRdJeROLsTuwxhUrPEMxjNjeiogKUThATRFupJHCfQEMewohJnppIesyRIbkwvpq JE;195
109;Dominga;;6616.69;fArbKzHCqoiszBwAeCx;aJmZdNpLjeBOECCBGXgpkTVhYwFPswUJTdiASymQSIaTvDaNIUsPDngINRUMwRxmOvFTMxgqYmiTCgZLYrGiuWnXUqrVTAmxbUMBLvCfJFLzvuos TExyIDVJzaXdwymkygZyuKJBkHl oZgMCttAWLSZEbnvVQveDzYXmMYoyTaUKmQitEbCTZAxsmmNBKsajCy ObFFabxhkBLsFeaFypKi;44
14;Kylynn;;6813.37;CKIofdttgOBSvpcOSeKm;HaLUGLTyAlmvvMmLN TWfMUbYMhHvubgeJYNeyK iJwe VexIwyvdslkWdXyjXRAtVnRRQfQEQitIKVDuytpMPHWVRQLOEcdBOHVZOiFnUgsKIhlTkazKupWWIHmFvcROlwClopHKGk pLwrnbFnGBsdJaccfbIpFbpdiNTBqtNpMSyommSzaexFrMjaPyOjDFGUDXzChwPJkfonjHPoyrWtArL Avk azWZpJMCGsiSfQsDeJaBnkGGpEmkeODVxfyPPWSqMhJtTksiAgRduntwVqZc idFxGCbrGxnjGoiJgKjcpwuNMJeaJwEYAfsvSuhdRkomTUrPpHFILddwdhYXkHCBxFEQavtnpDBfMwkvywotZwtUsSfArkTDKsJVRwddsgVgExtLbYCg WOwpTIilzDNDlThCMlrHxFKqNFzIHVEGJefGkPF KYCDqydXlTbFoFEOFCCJb yQvZZOTQbZtjkYUWDFcqdo;27
152;Cristine;;7871.21;PjsKeKzuysEVpGycIarYjxrnIMfWYnEbmCzoFSpwQgZmRYmqnwR;huBdWyWUjxlKCWezxHDMpxwUqA eBvjCWFDEuxFRmwQhYDOFMJHEAoQJuhCgtVpPwyOMqmsNDwcngFNspuVQzViEhQxvRztpJiFU rTzPckdxHQSmq OTrwHnjhNwvwlDKFYjYIJvlBAroSnCDlIVMUTAXLTUXntOfbBrtowuAgIBgnTYNvwHWXQTwQapHJvRoHYRgnECXIKmIrcrTKXSIC pFsLDPIcKSnFOH ZrOCdd JINFsyKOzrUrjWpYvRbwasxeuZwIgKvhSsSjLaokxZbvFMbimcZkGZaOIWFVDSq vWfYbAzXVUPLTCAoqmkoBlMYnJXuYoqPlDqBaGmzHoetpBdYWKDcP PvGxzHqwjMdXEZzjakObkaHFiOOpDSizghPJvoGEJ wdxVIfymjdsrgNrcONeZjCCMvOUlOxBLCMiUIaFDPj WzabgARsdALzUehUnwvTWCjNALelmFDcfpRESLWLryK xn kft;604
161;Shel;;756.42;OCNtgeucYIjOsAQzBdgGVWrQqsUmsgSZRkUYxtXWxwkjNEFBWbjblFxfGKUkklr;JxUw UjnoZqfEtObhlCVSKOW xOBRsIwPsZJknNsYaIkwfpiuCcaUeUXWGjQ wmwsTuYnSymfaTNWNvIGwhfAjyZUZJLSkCTQkdsozOAJqcDFJvsEuBQjhm IFO yyPaKhKUUCuOJFigJCKhNDJOnMwWXadbmraUOOTLDcpkzzZeIZLRXgZFgUyWaIyZJqgeONWYKkOffZMGvqWJzvoSiMrViudiNNDBpmNHYAPmgWxJEKgetBlWovvSokuTJKHbXOvjJRCiHFiRkZbYeYHNhtRpKifOXiUydEvvBRjrkBOvthJLypHLDIXsdtehoVOMsGSQSHrKPnEyNOrCoRcKsrkKXWoQtf;752
299;Marsiella;;1767.27;RRmaohfPzlmVRvGQVwRusAigDRjLPaOfhakSVcb;mzjaqIEbiAcgeJKCfekkrUUYoxnnPEEgmIKQIryXwXJWRbtEWcQeLyiyyXW ZixJrcTA RjnWdITDBFmoGFnpDorHtiKkSkxpCNtFuXWsKIMGpAeXlRuPPXWymSMgNLZVpcyQmScWyVZbB khSEinMCGrZzbTBknGKxLrjVuHbkwCBPBPHHoTKzPLVwhMwmxBbwo;132
876;Leia;;1157.32;HJfJFNGFJUxYHmqlmlrWpDwAZBwqTNMukCXuNAfFRSugFRCqsSahzNUvDgFSkRUBqcqjKOZgTUKARXjIoQbuclgP;reyOQMEfFrlSJWdCwgv EtUDhicJOVSoQTHpmsxmlfjqXZYjGSywrARze EkJdyBdCTKjZKDknEKAAfIYMCbmPTwDmFfkXlaxsPmbiUvYKuANxMuIdOFlKiARmXGQiHTkqFQGrwPWwqZFBhtn Z MhhxiRkziCszjXeDsrJcBCiYCIM zuCYTwFzmLVAPN;425
650;Lorne;;1694.63;nYDZnsrGDraTfFyuUf WLHndchHueurOHzyULQZyuSAZcSLXaRqXeqSWzaONKGKTidatE RsMtfANVpr;VimvvPhqvbMllwxtoFHGXresdGehgOdeeKTjGonfwfCqgfVdVTZLHyJFveCNhIDGsNmhyPqFvcMprCTPWUavbFkkmNQHZKPhklAkXebnCZsYDinNFuftidjvtZUESLKspPIsjTSCVnNMqyXJhdEmzdWWPpxORxtsZZnbPAqqynTOFVQcMQ  Yqi qQACTMsiVZHVQIEvVaVNAdVQqPaLPBMCGfwIaQafLiEERsLFIORWKLEOIaXslKqdO mjeKnYiFLQrFdnkGoNwRwHzaiXOxmEVcSuWGsKMKEIlLJdOPIFMyjSLyZuuSESxkiKyDyPlEtYvXfrdFpiiQizSH;703
73;Hope;;702.46;uhqaJKTmdRMlPtyMApYLLceBzoBqJLKAApyPRcd;wDYjjmQGnZsnHdTgHrsjxkbatDKHlGNWCYxUQRSlNlaKbrOCiWbqvxgWwwHYYmIbhbLvROfQrVVwrjyBRIHiFuLjWoycuOIpbesifUzgQdqLGPiRHCFYBGXnBZuguffRTgttjwmWybPNYYLYKnVEInrZbiEIUgcWLYpymHVYwBGMdlJpTnhCngsOCyAohyiwfmVSkIcd bAbiHkDTZCsArqDrhmEOoNMuYhoCEUhvkBgoHWenKUTrrdpFpQrF bMTUpurUHnKhiCHfVyydWobMKKKavrKtVMCi QXLGcnBJojEjcP iCvujmVYvScjuOJwOgIrIuAFVBMbTrnFgNuCdbjaiJBJBMeP c;397
860;Claudina;;5790.25;HSkqGYllgpmEnix YMZhWUkowVszjMJXdRWSQJvstwXFolsCzaNdxKYaJrmhRrR;KQYimGKRruAKgFFnXhK FRXaltjCCMcuPnXJQiLMZqckeYDdSobeZMNEruvDZHnZTcHolhXIDfxFISRpyBUBqEfzmVasKQGTHHlNf al PqyfJHzeLGUCSiMZxJpKZdaRePwIanwdTYXHnngAFVRsxzMZtlq sF;625
634;Minne;;8266.89;STumtBdsuCaUOBAUrUWBugZcWqQPUDbgivRuDhsMLGzltew undgkKmZmdDuKcgJsJOEk;jIIJWzrFCv QzFmDTgKiFJRvXSBodYJeqgIIbWSy TVYSgvvbhnlifMnfKXWBPVuUZNrLioxrsKeXXONsEwuVJymcucdFbnOhpjlZbCsbzOKohBdGHyxXiwUIEnDSLHahPVSFoT lNQOrTmOxSNVCjlq EapB EDjBxDVwTTkSgdNClYWgcRBeTVRlIyHueQyaalJMvGqKXpMSjvchaRRowpHkWsrPQjdUnQfDazwRjUAnkLXyyPCshHEwXwsUwKNPSaFIP reDBnJKla BfCgkCID sPrQzRIocSxvxaaTOQZeqjfUnVSZVcFJmRHKbvVdbqyHWoarUifITOAMUsSDIKxjvGKynfizxZzwbDPGuWihpJrwqXWWGDgIktgwyneViQhtgMfjDXTDhVevhTk ELZZeGRzHaGDIGJADc VacAZPbHWzHHwcJzatUzMqalA zjUIdPpHnIaSdtLNTAznKLp;673
505;Emylee;;5683.36;S SSGJtwJYGRiqpypTJXLMuPUsFzfCXbnyReeeMIeCbYWdmsYihQQdAcDrCHqekvUwBxXxZDh;GaFQzcmNUwcQKludndWPDKSTzOoeuRilRK NsIxNTlhiZpmthHvZqcxogsZnwfBzEKfFBxXzjlCfpeVNSL mojZkLHuKCTUNnqUKNQRhuKgTroxVcZcOHYvVYU dcmuzRiNiTKQvwKnzbidgkqaEZ YBiwvA PCWKOlahMVKLyxeqqOHE;446
469;Ezmeralda;;6355.08;cWZYRxvwCjC dOcYztcYNtmXBFqSfHkqXWzyPZXuuAqgbdIZw hFguTtbJXLPvYlFvQRqeO;cJxXYlVJzdwFflbFERTiMFfLxIpKAGAdKQniKPGKDTFEWAfIfwUPWTxsCXhOTEW NqucPCblId PSidKdCOMAIndHsqyGreBaCoIkmVAFLt LYYBSlBqVwvGXfUxpCGbOMmFhqRabSOpKzUUtNUPOsnulIHsDoeIQKEkn LlVBBuIPJqPud LFjdqTJAPefIotDLLmigqujvUPKeRFjBpCAQpAbyEAYfMEqvdCjtOmVuOsDdyInvqv;649
865;Rebeca;;2349.63;DznJzwoWDbgVDBKFmOnVRExVJXyTNxaJ uCXNwxmQu r blMuIIrKprvC;MJvzOhQaunwOaMdFcNJRgjtlJNaNlToDUbcsoItFWtDorOozMJaDiZPkCJxCzYiY nldG MyQQmmAhKVfWMnCV HlZTsURCFtvurXjCXKZFVuLknTaVeQVsJoWQbeTBqyuFINtSlUFAZsbCiYbrZxwTvibtSPtdceyZywClcyriCBSaemjlkzqeAvdnZpMqLx TOTnxDetKVbMgEaXTxsOKjfEL VwbVOr CwgXpGuAFbByCbLQM TeuzWVGKorBKQ;155
221;Carol-Jean;;4446.43;bQfSWOCzzkAcZaeMzEHIOqvEjEcczKUvxRPnqWnsVmeYldH RaHoY;bNYCk UMKJVfYhKQaSEydCTWIDIUGBDVPzSNFciqqwprqdYHRdKXHQLtxpKm erVRqiHbvFURTRFiKOv lvuRGNIReFfkVdPTWxGBxui YKCYubAmmANOLRCrCxVrCttZd;831
738;Eugine;;6790.44;wF hzOKrFYHMC;qdrMLJNPKTRsYDArgtOORuGktnZHOIGlJEVqYCTMnDUoBuEPACcspdCuRWNQqXjfcLZc utaEpgFstmUxOkejsEiGeMpafvuUntaugAavMiGbXcKtuYjYSsStlTzkMaDEplTypWRNmkUabMtcNj;324
909;Benita;;728.92;zZlTjdDzZyDLpe uYwaCVVgmfSqGLw;ifzDQpkRnAhvUrxemyPDnBGqJAfDfl xFJlSdzSKGMuoTHdTjsoBSCdPGEyScfBVrPJjrJvMZOPgOiUjwjaz miQlQYTcpshVpAIAhcAViTiHHEGVSgMSBYgKwxMnffVUurslptnPnHCVYqMeRlF ZGsVzsgNZYqpfvCZpanjFyWMfockCworbecwIsNEwLMZyeBDYjzQBf SxqzwfIPtDVcIpxkNTDEWRsHcsNLlLxAbYucxYVRzguXTUdmgWMIygoUxZLokSsdyToaVyZRYYNSdIFdiMPsBeeOjEInkbnyoLVdrLBesEFQWcaGsQicGZmrmsHGkRNfsMGklEcJXHUlGXgXdQopEelkFPneUMXDMRTRDfAaNawoxXQr njNhoUSJIDiVTqZ TMPcrMIoDdhVsvIau AeVjXdvwZLEjAOljio;635
170;Kara-Lynn;;9447.64;VCZAOFyzWzlIppCrnPqdBCqbOxxMsLbvqRzJmfhwpmMmXytqkaOKfJbHqPOCse PxWYKjRdytrejGoyb;TCEIJnsBzC jwYnsDTAWdyAQgvfPPBSBuyYmWwGmqDFwVaQE RBxpf sQlVIkyxHmWJRmWgqNoHAOKItfgmoAGsPG RBmWzsoBthJuXklKfbV AGDxEkPesEIoVrGOidzokPpEXeuMkgUUPgEQpzAdDCquCpSzFZfLukEYumfvlNKCxJBBOkHCfVeOabFzVZjidEmeKrEocMOvaXAGMpMjwuWfqAEf HVJOrBqaCdkBCLUIgMfjESKtpwHaVJXQlIjHuHiRbVHQuaziZSWMqqoMnufEevizwFUWHXTJhrJhHao SsvToAxaxCSRoohsKVsZYuvacDsoIbOFScZltSMNvDerFNywBKRAm GInnrcHIRmFXN TvRKuRUBBMEkXdAqxHRueDetQfxEnbnRDdJBhLWZCcVP;150
374;Bill;;5857.88;" MdDbMyaLboHPiBuRzqqwyRCwVLmTYJ duAHkRdXGAjvpGnak MgwegP llFQNsTdOwdKCWNClnvDhcCpZCotpZWdVB iNgG";xCcQ bhLjEvu NrGkTXXtBZZikCstkQOwjJ JprhMwaBKogDloEvesnXIOBjc FbgezJydMABVjtntiNRPHYe mG yuTDNbkuUQK;642
613;Valera;;6052.49;xCDALDwvQbHdTBzl cyLIvV XHggLnsnVPzhNaJho XnX;" wOdPKNegbyntxIvoqRAnpfmoKuyadKOQyptUgXWYKOxtHGZDups leq   sh aFPjQZzKUHZsPVbStvtkFiYGClaQQNXUcQZkcvBgEIKpIPYJpsszMpEMCGlLTdXBnPflCcRlCQkorHwEakngzZXILarpShejnWEPXFdjcXdNOYMGeVvwkdaQsmJeH ltl nrAfPmEKlhxDgUruALdkMvGcDfKJWHvCA uGQEKpcWtElBxUpqVGWihTQZvXubFBYfBYDkXEZTcZYxhIkOIkWg HlMDRxxHfADMTqRsjk pOpZbJGCYjicbRQfLdROqwTtVUvOfGhr AjAqPPCwlxXCK EMVBbIIdWiWBk ApvUcfKArtRYPDXPciHHrWDJkpmuqbywjNTdQUGRtAJuDxLuOYikCCDitewT SXbRxIgyxCsRx mGYuDvX rTrjslCpFDlhCoalHHPsBYKzcvieuovqriuEDKyhevTSpNhx";356
37;Jordan;;399.91;vVkYNjE Hlms rehOq;TWnsLCjJoNabSCzbEZUdzUuPRRnCWgjncHwRnRucm XnWESvGFAYpPWoVjRSq ZtymfElkRBMLaePBHOeHJqlVGwmjcxqupIfacswxSgxYiWoWkFOVmpyG WWpdxuAghezyQRUFkhXvzDhTVwhKdcoxRTYMGfgLSwsFwKiHbadbLuGaCDdXlvSEmyizxDzZINGguLX;189
631;Layla;;1330.69;hcA IUePOroNWmFpIntUZxJQHicireVpsqgbMxXhlUMUGwOe;EepxhJPOsnXctaEBNTxpbkahZwHCvfGVCEBEtY slMcXlKhtMJTZJpiGhrUWnMsQd vuuPDbBSIkbKyg eXMKX mI WGcdsoe yQlXS NhHiiqrvHzGQVDEwCOFqUAfQtmiwDjmiSeMPnDduaGtCjulXQkilHJepiomCCfDvYqGOOlvQutCwIcjD ZdUFTxootjOJAAJkvHLKpCVCgaaEkmJDimUdsYsaOMLbokB;112
82;Gianina;;6846.65;nbPQJYikrQRq afVWmhzivSdvLNgZGxFyJzieZAjPriMLjsicOnyzOzSDHrswtYBpPBuHHd AeMRQuVrqeLabCZfTpvcS;RPFYkUZgdJbloWVcTwKatrqlF TaNBzAwATDtkrMzJ smtnnbEDAblvlDCC sDwiGjefnxXnbsBlpOaldpWAaJukoV ipRSSTWDxdVWDAMqkigSDNOcBogizTrnXXzrxblxKIhppAkCZCVQPJAruVSpLAWrTJVsDpbposxSqABmvPmVcq YhdGfeqYqrpuFxItIXWtjgX;960
379;Dianemarie;;8984.9;lwJxZNUHDuIIjtQXvGDqaToCwdbZWpCVByX zaZhszlmOdwpoBCMQnSLeNSlwtQipTRWGlDK EsVRlNUEsbRnKWlqRWAircMJTi;scseOcMSkypvdApaFZLuaMxCpWWYFj FqgRpMuyu WjbwteYtcxFtpfnlomhNealzKkAup FuPpRAtqhQrBhSEFbFzHMjpJIsbGcEPxAol Wna  XxDsuqSHhehUuhxGrQppGFkGxOhojnfFUccNUYtDRTgvkhtjZCONQVjWewdqXJBncwlos wBOriPwycmnQERnmNaIvHmaqRgEJRbI pJdJkjDXYGWAYRaOpSdGKrZpeZmMcvuLwUtDotcNVxFzstlbxDmlMCtRowrmqxBFuXDIhEDrIGpwXosBj eeweTYpcSpvdhtaGCRTTYuVJSAanltIYAGyxCRciBGIuezEjxCWzwgHNPsrIGaMHWYhZQ rCAUkQKQrcLBfqsswXEuPQhaY wLPSzVwuMpCSUXxhlyhtybbr  FUjmnnNBrBgCGydVPmKcluLxKb;703
147;Kaia;;9379.2;OvGrvrdTlkwZMfYctLnldpjXwrqdfxnSOEcWeHdkLwdsKlkdjDfyEcMKKZpDxXYuuKXBjzGzPiWzdNZAzLouluE;NxwvLAgUFFvckQDbQReUuNQkHXWIlWklofofOJaYTCoGolmwLhDzKADqdwkCNXkTMWYbFokLPMKMQgFZbSKkABqEgBcJOIirVCZmtFFjgeqVEFBUh IeINnLnohdIbjTcyZMFcgyDXZOqy iyzFbmjgJGBjbPJClyjTULGFjlEfCAYDzAF FFGZHIeNTgjXLPZHZgwpfomFYPqYAZexVVkrRMdLwwwepRRLzlptFCGmgNDTMRmm;199
525;Cathie;;8602.53;Yznvu gyaesi APeesj;Wv qJCqbmotjfLHhrdNrGTKHArnPEHTK OpSvxNVyLLQNfeCsQJjKosSEUV PwfwndUvIlwadZlgYBEQLLUdNawnnrLbbJYQ PMbvtfPnjdCcKoAosUcvmBKPbBUnnIHVKESJEUjhQrKKNkvFYMaobVdjZqxKvTsrFswEbkHDAUklPqRKkMNWYwCJlvwDFPAQNyNZzBpSBjQfHDzdyVcgVwn bMKPETnllryqJtKOjlPfHheqZlNCIjNyVFQbH uEUsKDfdXXMVYqrKjHgZorsrLnOmRsueFFSWiNGcZpvZPyPOcJQuKIAzwOqtWlWAHJNA mcJklKYkPkcEcyWjHlpQPEkDPrYygFxNoDnWUqyeARPBCICyBbAJICWumUdLhWqPqqHvSYTtdO NrLKllyd;932
785;Arlena;;3200.72;xltmmpsqbLyOaZXOpX ZyVYmveWKNfQCW;o ZrQHwHRfnHEJTnDzAzZDtJSNFFqBSOITzeaBqgSSFmpwGnhyNgvBCCWvvKgtgMOHQVXLafYcejUlzjaCVbmfdAqRRiCZGjQVKujxfecaXGOlSaNFirbrQejdkejmdiVYyatNrUYVawYNvLuMEygsvNau  oFXRlyncJE EwxEuobIJGQjgtIwxdJtqvPVFVpckFob cCqxxdQoDcUWMNbJUKnzTGeCuWHUHyQcAcIvkdYpXmAehylDAqxIDhgrBTosWiHHkwDna ZGNQfcLBIJfYKPynzEBTusyAUktLIYEnaNdr WYUgnZGfyXQhjYLHFLKvzJns sHioLRfpPtZWkUsvZiwBUZFWQzwYSpjqCxDktJJVUTwUhoapADinhqD UM LimqmUhOAHZYCldrZcsYxHGhRSmilElPNExEWsWXMRHkbPZK omcHqBEnMXFuByCHkIdAFzw;150
